day,oblast,attack_events,uav_events,missile_events,guided_bomb_events
2026-01-14 00:00:00+00:00,Київська область,1,1,0,0
2026-01-14 00:00:00+00:00,Чернігівська область,1,1,0,0
2026-01-19 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-01-19 00:00:00+00:00,Запорізька область,1,1,0,0
2026-01-19 00:00:00+00:00,Київська область,1,1,0,0
2026-01-19 00:00:00+00:00,Одеська область,1,1,0,0
2026-01-19 00:00:00+00:00,Рівненська область,1,1,0,0
2026-01-19 00:00:00+00:00,Харківська область,1,1,0,0
2026-01-23 00:00:00+00:00,Київська область,1,1,0,0
2026-01-23 00:00:00+00:00,Харківська область,1,1,0,0
2026-02-02 00:00:00+00:00,Вінницька область,1,1,0,0
2026-02-02 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-02-02 00:00:00+00:00,Донецька область,1,1,0,0
2026-02-02 00:00:00+00:00,Запорізька область,1,1,0,0
2026-02-02 00:00:00+00:00,Київська область,1,1,0,0
2026-02-02 00:00:00+00:00,Одеська область,1,1,0,0
2026-02-02 00:00:00+00:00,Полтавська область,1,1,0,0
2026-02-02 00:00:00+00:00,Сумська область,1,1,0,0
2026-02-02 00:00:00+00:00,Харківська область,1,1,0,0
2026-02-02 00:00:00+00:00,Чернігівська область,1,1,0,0
2026-02-06 00:00:00+00:00,Івано-Франківська область,1,1,0,0
2026-02-06 00:00:00+00:00,Вінницька область,1,1,0,0
2026-02-06 00:00:00+00:00,Львівська область,1,1,0,0
2026-02-06 00:00:00+00:00,Рівненська область,1,1,0,0
2026-02-11 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-02-11 00:00:00+00:00,Київська область,1,1,0,0
2026-02-11 00:00:00+00:00,Одеська область,1,1,0,0
2026-02-11 00:00:00+00:00,Харківська область,1,1,0,0
2026-02-16 00:00:00+00:00,Івано-Франківська область,1,1,0,0
2026-02-16 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-02-16 00:00:00+00:00,Донецька область,1,1,0,0
2026-02-16 00:00:00+00:00,Запорізька область,1,1,0,0
2026-02-16 00:00:00+00:00,Львівська область,1,1,0,0
2026-02-16 00:00:00+00:00,Одеська область,1,1,0,0
2026-02-16 00:00:00+00:00,Харківська область,1,1,0,0
2026-02-21 00:00:00+00:00,Київська область,1,1,0,0
2026-02-21 00:00:00+00:00,Кіровоградська область,1,1,0,0
2026-02-21 00:00:00+00:00,Одеська область,1,1,0,0
2026-02-21 00:00:00+00:00,Полтавська область,1,1,0,0
2026-03-06 00:00:00+00:00,Житомирська область,1,1,0,0
2026-03-06 00:00:00+00:00,Київська область,1,1,0,0
2026-03-06 00:00:00+00:00,Харківська область,1,1,0,0
2026-03-06 00:00:00+00:00,Хмельницька область,1,1,0,0
2026-03-06 00:00:00+00:00,Чернівецька область,1,1,0,0
2026-03-13 00:00:00+00:00,Київська область,1,1,0,0
2026-03-15 00:00:00+00:00,Запорізька область,1,1,0,0
2026-03-15 00:00:00+00:00,Київська область,1,1,0,0
2026-03-15 00:00:00+00:00,Одеська область,1,1,0,0
2026-03-23 00:00:00+00:00,Івано-Франківська область,1,1,0,0
2026-03-23 00:00:00+00:00,Донецька область,1,1,0,0
2026-03-23 00:00:00+00:00,Запорізька область,1,1,0,0
2026-03-23 00:00:00+00:00,Київська область,1,1,0,0
2026-03-23 00:00:00+00:00,Одеська область,1,1,0,0
2026-03-23 00:00:00+00:00,Полтавська область,1,1,0,0
2026-03-23 00:00:00+00:00,Сумська область,1,1,0,0
2026-03-23 00:00:00+00:00,Чернігівська область,1,1,0,0
2026-03-27 00:00:00+00:00,Одеська область,1,1,0,0
2026-04-24 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-04-24 00:00:00+00:00,Київська область,1,1,0,0
2026-04-24 00:00:00+00:00,Одеська область,1,1,0,0
2026-04-24 00:00:00+00:00,Сумська область,1,1,0,0
2026-04-24 00:00:00+00:00,Харківська область,1,1,0,0
2026-04-24 00:00:00+00:00,Чернігівська область,1,1,0,0
2026-05-13 00:00:00+00:00,Київська область,1,1,0,0
2026-05-17 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-05-17 00:00:00+00:00,Запорізька область,1,1,0,0
2026-05-17 00:00:00+00:00,Одеська область,1,1,0,0
2026-05-17 00:00:00+00:00,Чернігівська область,1,1,0,0
2026-05-23 00:00:00+00:00,Київська область,1,1,0,0
2026-06-01 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-06-01 00:00:00+00:00,Запорізька область,1,1,0,0
2026-06-01 00:00:00+00:00,Київська область,1,1,0,0
2026-06-01 00:00:00+00:00,Полтавська область,1,1,0,0
2026-06-01 00:00:00+00:00,Харківська область,1,1,0,0
2026-06-14 00:00:00+00:00,Київська область,1,1,0,0
2026-07-01 00:00:00+00:00,Київська область,1,1,0,0
2026-07-05 00:00:00+00:00,Київська область,1,1,0,0
2026-07-17 00:00:00+00:00,Одеська область,1,1,0,0
2026-07-18 00:00:00+00:00,Київська область,1,1,0,0
2026-07-29 00:00:00+00:00,Івано-Франківська область,1,1,0,0
2026-07-29 00:00:00+00:00,Вінницька область,1,1,0,0
2026-07-29 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-07-29 00:00:00+00:00,Київська область,1,1,0,0
2026-07-29 00:00:00+00:00,Львівська область,1,1,0,0
2026-07-29 00:00:00+00:00,Миколаївська область,1,1,0,0
2026-07-29 00:00:00+00:00,Полтавська область,1,1,0,0
2026-07-29 00:00:00+00:00,Сумська область,1,1,0,0
2026-07-31 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-07-31 00:00:00+00:00,Київська область,1,1,0,0
2026-07-31 00:00:00+00:00,Полтавська область,1,1,0,0
2026-07-31 00:00:00+00:00,Сумська область,1,1,0,0
2026-07-31 00:00:00+00:00,Харківська область,1,1,0,0
2026-08-04 00:00:00+00:00,Київська область,1,1,0,0
2026-08-08 00:00:00+00:00,Одеська область,1,1,0,0
2026-08-10 00:00:00+00:00,Запорізька область,1,1,0,0
2026-08-10 00:00:00+00:00,Київська область,1,1,0,0
2026-08-11 00:00:00+00:00,Одеська область,1,1,0,0
2026-08-11 00:00:00+00:00,Сумська область,1,1,0,0
2026-08-15 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-08-15 00:00:00+00:00,Київська область,1,1,0,0
2026-08-15 00:00:00+00:00,Полтавська область,1,1,0,0
2026-08-18 00:00:00+00:00,Київська область,1,1,0,0
2026-08-19 00:00:00+00:00,Київська область,1,1,0,0
2026-08-21 00:00:00+00:00,Київська область,1,1,0,0
2026-08-21 00:00:00+00:00,Одеська область,1,1,0,0
2026-08-23 00:00:00+00:00,Одеська область,1,1,0,0
2026-08-26 00:00:00+00:00,Дніпропетровська область,1,1,0,0
2026-08-26 00:00:00+00:00,Запорізька область,1,1,0,0
2026-08-26 00:00:00+00:00,Київська область,1,1,0,0
2026-08-26 00:00:00+00:00,Одеська область,1,1,0,0
2026-08-26 00:00:00+00:00,Полтавська область,1,1,0,0
2026-08-31 00:00:00+00:00,Київська область,1,1,0,0
2026-08-31 00:00:00+00:00,Одеська область,1,1,0,0
2026-09-01 00:00:00+00:00,Київська область,1,1,0,0
2026-09-01 00:00:00+00:00,Одеська область,1,1,0,0
2026-09-07 00:00:00+00:00,Київська область,1,1,0,0
2026-09-07 00:00:00+00:00,Одеська область,1,1,0,0
2026-09-11 00:00:00+00:00,Одеська область,1,1,0,0
2026-09-13 00:00:00+00:00,Одеська область,1,1,0,0
2026-09-14 00:00:00+00:00,Одеська область,1,1,0,0
2026-09-15 00:00:00+00:00,Миколаївська область,1,1,0,0
2026-09-16 00:00:00+00:00,Запорізька область,1,1,0,0
2026-09-16 00:00:00+00:00,Київська область,1,1,0,0
2026-09-16 00:00:00+00:00,Одеська область,2,2,0,0
2026-09-17 00:00:00+00:00,Одеська область,1,1,0,0
2026-09-18 00:00:00+00:00,Київська область,1,1,0,0
2026-09-18 00:00:00+00:00,Одеська область,2,2,0,0
