day,oblast,alert_count,alert_minutes
2022-06-07 00:00:00+00:00,Харківська область,4,366.7166666666667
2022-06-07 00:00:00+00:00,Хмельницька область,1,40.05
2022-06-07 00:00:00+00:00,Черкаська область,2,91.61666666666667
2022-06-07 00:00:00+00:00,Чернівецька область,1,42.28333333333333
2022-06-07 00:00:00+00:00,Чернігівська область,1,62.766666666666666
2022-06-08 00:00:00+00:00,Івано-Франківська область,2,84.71666666666667
2022-06-08 00:00:00+00:00,Волинська область,2,89.23333333333333
2022-06-08 00:00:00+00:00,Вінницька область,3,113.3
2022-06-08 00:00:00+00:00,Дніпропетровська область,3,191.73333333333332
2022-06-08 00:00:00+00:00,Донецька область,6,258.1333333333333
2022-06-08 00:00:00+00:00,Житомирська область,2,100.31666666666666
2022-06-08 00:00:00+00:00,Закарпатська область,2,86.61666666666667
2022-06-08 00:00:00+00:00,Запорізька область,3,193.5
2022-06-08 00:00:00+00:00,Київ,2,100.51666666666668
2022-06-08 00:00:00+00:00,Київська область,2,101.11666666666667
2022-06-08 00:00:00+00:00,Кіровоградська область,3,151.1
2022-06-08 00:00:00+00:00,Львівська область,2,88.35
2022-06-08 00:00:00+00:00,Миколаївська область,2,119.03333333333333
2022-06-08 00:00:00+00:00,Одеська область,2,122.13333333333334
2022-06-08 00:00:00+00:00,Полтавська область,2,161.35000000000002
2022-06-08 00:00:00+00:00,Рівненська область,3,85.6
2022-06-08 00:00:00+00:00,Сумська область,3,163.26666666666668
2022-06-08 00:00:00+00:00,Тернопільська область,2,85.78333333333333
2022-06-08 00:00:00+00:00,Харківська область,4,703.2166666666667
2022-06-08 00:00:00+00:00,Хмельницька область,3,93.8
2022-06-08 00:00:00+00:00,Черкаська область,3,151.53333333333333
2022-06-08 00:00:00+00:00,Чернівецька область,2,94.46666666666667
2022-06-08 00:00:00+00:00,Чернігівська область,2,96.43333333333334
2022-06-09 00:00:00+00:00,Вінницька область,1,22.733333333333334
2022-06-09 00:00:00+00:00,Дніпропетровська область,5,186.05
2022-06-09 00:00:00+00:00,Донецька область,4,318.98333333333335
2022-06-09 00:00:00+00:00,Житомирська область,1,67.3
2022-06-09 00:00:00+00:00,Запорізька область,5,191.65
2022-06-09 00:00:00+00:00,Київ,1,67.81666666666666
2022-06-09 00:00:00+00:00,Київська область,1,62.11666666666667
2022-06-09 00:00:00+00:00,Кіровоградська область,4,100.86666666666666
2022-06-09 00:00:00+00:00,Миколаївська область,2,40.266666666666666
2022-06-09 00:00:00+00:00,Одеська область,1,23.916666666666668
2022-06-09 00:00:00+00:00,Полтавська область,3,147.25
2022-06-09 00:00:00+00:00,Сумська область,2,154.91666666666669
2022-06-09 00:00:00+00:00,Харківська область,7,322.15
2022-06-09 00:00:00+00:00,Черкаська область,3,104.9
2022-06-09 00:00:00+00:00,Чернігівська область,2,93.25
2022-06-10 00:00:00+00:00,Дніпропетровська область,1,19.083333333333332
2022-06-10 00:00:00+00:00,Донецька область,3,139.36666666666667
2022-06-10 00:00:00+00:00,Житомирська область,1,20.95
2022-06-10 00:00:00+00:00,Запорізька область,1,19.616666666666667
2022-06-10 00:00:00+00:00,Київ,2,38.55
2022-06-10 00:00:00+00:00,Київська область,2,35.56666666666666
2022-06-10 00:00:00+00:00,Кіровоградська область,1,16.683333333333334
2022-06-10 00:00:00+00:00,Миколаївська область,1,29.966666666666665
2022-06-10 00:00:00+00:00,Одеська область,1,30.183333333333334
2022-06-10 00:00:00+00:00,Харківська область,4,152.58333333333334
2022-06-10 00:00:00+00:00,Черкаська область,1,17.483333333333334
2022-06-10 00:00:00+00:00,Чернігівська область,2,37.483333333333334
2022-06-11 00:00:00+00:00,Івано-Франківська область,1,69.98333333333333
2022-06-11 00:00:00+00:00,Волинська область,1,70.1
2022-06-11 00:00:00+00:00,Вінницька область,1,72.86666666666666
2022-06-11 00:00:00+00:00,Дніпропетровська область,3,88.11666666666667
2022-06-11 00:00:00+00:00,Донецька область,6,201.43333333333334
2022-06-11 00:00:00+00:00,Житомирська область,1,72.28333333333333
2022-06-11 00:00:00+00:00,Закарпатська область,1,69.63333333333334
2022-06-11 00:00:00+00:00,Запорізька область,4,132.3
2022-06-11 00:00:00+00:00,Київ,1,72.9
2022-06-11 00:00:00+00:00,Київська область,1,71.83333333333333
2022-06-11 00:00:00+00:00,Кіровоградська область,3,118.45
2022-06-11 00:00:00+00:00,Львівська область,1,69.16666666666667
2022-06-11 00:00:00+00:00,Миколаївська область,3,109.76666666666667
2022-06-11 00:00:00+00:00,Одеська область,3,84.38333333333334
2022-06-11 00:00:00+00:00,Полтавська область,2,78.6
2022-06-11 00:00:00+00:00,Рівненська область,1,65.88333333333334
2022-06-11 00:00:00+00:00,Сумська область,2,96.18333333333334
2022-06-11 00:00:00+00:00,Тернопільська область,1,74.91666666666667
2022-06-11 00:00:00+00:00,Харківська область,5,224.0
2022-06-11 00:00:00+00:00,Хмельницька область,1,69.6
2022-06-11 00:00:00+00:00,Черкаська область,3,118.78333333333333
2022-06-11 00:00:00+00:00,Чернівецька область,1,70.48333333333333
2022-06-11 00:00:00+00:00,Чернігівська область,1,73.86666666666666
2022-06-12 00:00:00+00:00,Вінницька область,1,8.233333333333333
2022-06-12 00:00:00+00:00,Дніпропетровська область,1,81.88333333333334
2022-06-12 00:00:00+00:00,Донецька область,5,190.18333333333334
2022-06-12 00:00:00+00:00,Житомирська область,1,10.516666666666667
2022-06-12 00:00:00+00:00,Запорізька область,1,80.98333333333333
2022-06-12 00:00:00+00:00,Київ,1,30.4
2022-06-12 00:00:00+00:00,Київська область,1,10.866666666666667
2022-06-12 00:00:00+00:00,Кіровоградська область,2,30.016666666666666
2022-06-12 00:00:00+00:00,Миколаївська область,1,44.43333333333333
2022-06-12 00:00:00+00:00,Одеська область,2,27.45
2022-06-12 00:00:00+00:00,Полтавська область,3,149.43333333333334
2022-06-12 00:00:00+00:00,Сумська область,3,156.01666666666665
2022-06-12 00:00:00+00:00,Харківська область,2,117.46666666666667
2022-06-12 00:00:00+00:00,Черкаська область,2,30.316666666666663
2022-06-12 00:00:00+00:00,Чернігівська область,2,47.65
2022-06-13 00:00:00+00:00,Івано-Франківська область,1,45.61666666666667
2022-06-13 00:00:00+00:00,Вінницька область,2,85.18333333333334
2022-06-13 00:00:00+00:00,Дніпропетровська область,2,120.0
2022-06-13 00:00:00+00:00,Донецька область,5,274.1333333333333
2022-06-13 00:00:00+00:00,Житомирська область,1,50.516666666666666
2022-06-13 00:00:00+00:00,Запорізька область,3,188.28333333333333
2022-06-13 00:00:00+00:00,Київ,1,50.2
2022-06-13 00:00:00+00:00,Київська область,1,50.56666666666667
2022-06-13 00:00:00+00:00,Кіровоградська область,2,118.63333333333334
2022-06-13 00:00:00+00:00,Миколаївська область,2,99.18333333333334
2022-06-13 00:00:00+00:00,Одеська область,2,92.48333333333333
2022-06-13 00:00:00+00:00,Полтавська область,3,182.60000000000002
2022-06-13 00:00:00+00:00,Сумська область,3,218.55
2022-06-13 00:00:00+00:00,Харківська область,3,216.83333333333334
2022-06-13 00:00:00+00:00,Хмельницька область,1,45.45
2022-06-13 00:00:00+00:00,Черкаська область,2,118.71666666666667
2022-06-13 00:00:00+00:00,Чернівецька область,1,40.03333333333333
2022-06-13 00:00:00+00:00,Чернігівська область,2,96.05000000000001
2022-06-14 00:00:00+00:00,Івано-Франківська область,1,72.43333333333334
2022-06-14 00:00:00+00:00,Волинська область,1,72.9
2022-06-14 00:00:00+00:00,Вінницька область,3,172.95
2022-06-14 00:00:00+00:00,Дніпропетровська область,6,387.96666666666664
2022-06-14 00:00:00+00:00,Донецька область,7,492.1
2022-06-14 00:00:00+00:00,Житомирська область,3,157.98333333333332
2022-06-14 00:00:00+00:00,Закарпатська область,1,72.43333333333334
2022-06-14 00:00:00+00:00,Запорізька область,6,401.05
2022-06-14 00:00:00+00:00,Київ,3,156.61666666666667
2022-06-14 00:00:00+00:00,Київська область,3,154.43333333333334
2022-06-14 00:00:00+00:00,Кіровоградська область,4,232.25
2022-06-14 00:00:00+00:00,Львівська область,1,73.63333333333334
2022-06-14 00:00:00+00:00,Миколаївська область,5,288.1333333333333
2022-06-14 00:00:00+00:00,Одеська область,5,284.7166666666667
2022-06-14 00:00:00+00:00,Полтавська область,5,344.41666666666663
2022-06-14 00:00:00+00:00,Рівненська область,1,72.36666666666666
2022-06-14 00:00:00+00:00,Сумська область,4,321.2166666666667
2022-06-14 00:00:00+00:00,Тернопільська область,1,72.71666666666667
2022-06-14 00:00:00+00:00,Харківська область,4,495.1833333333333
2022-06-14 00:00:00+00:00,Хмельницька область,1,75.55
2022-06-14 00:00:00+00:00,Черкаська область,4,233.14999999999998
2022-06-14 00:00:00+00:00,Чернівецька область,1,72.38333333333334
2022-06-14 00:00:00+00:00,Чернігівська область,3,179.65
2022-06-15 00:00:00+00:00,Дніпропетровська область,1,138.75
2022-06-15 00:00:00+00:00,Донецька область,1,138.68333333333334
2022-06-15 00:00:00+00:00,Запорізька область,3,187.83333333333334
2022-06-15 00:00:00+00:00,Кіровоградська область,1,127.51666666666667
2022-06-15 00:00:00+00:00,Миколаївська область,2,57.96666666666667
2022-06-15 00:00:00+00:00,Одеська область,1,29.816666666666666
2022-06-15 00:00:00+00:00,Полтавська область,2,179.63333333333333
2022-06-15 00:00:00+00:00,Сумська область,3,218.16666666666666
2022-06-15 00:00:00+00:00,Харківська область,4,218.0
2022-06-15 00:00:00+00:00,Черкаська область,3,351.9166666666667
2022-06-15 00:00:00+00:00,Чернігівська область,1,52.06666666666667
2022-06-16 00:00:00+00:00,Івано-Франківська область,2,108.9
2022-06-16 00:00:00+00:00,Волинська область,2,114.03333333333333
2022-06-16 00:00:00+00:00,Вінницька область,3,145.14999999999998
2022-06-16 00:00:00+00:00,Дніпропетровська область,2,127.66666666666667
2022-06-16 00:00:00+00:00,Донецька область,7,266.68333333333334
2022-06-16 00:00:00+00:00,Житомирська область,3,116.41666666666666
2022-06-16 00:00:00+00:00,Закарпатська область,1,74.7
2022-06-16 00:00:00+00:00,Запорізька область,3,146.7
2022-06-16 00:00:00+00:00,Київ,3,123.16666666666666
2022-06-16 00:00:00+00:00,Київська область,3,124.33333333333334
2022-06-16 00:00:00+00:00,Кіровоградська область,4,116.98333333333333
2022-06-16 00:00:00+00:00,Львівська область,2,117.78333333333333
2022-06-16 00:00:00+00:00,Миколаївська область,3,160.16666666666666
2022-06-16 00:00:00+00:00,Одеська область,2,125.23333333333333
2022-06-16 00:00:00+00:00,Полтавська область,3,143.41666666666666
2022-06-16 00:00:00+00:00,Рівненська область,2,112.69999999999999
2022-06-16 00:00:00+00:00,Сумська область,4,186.35
2022-06-16 00:00:00+00:00,Тернопільська область,2,117.01666666666668
2022-06-16 00:00:00+00:00,Харківська область,5,450.53333333333336
2022-06-16 00:00:00+00:00,Хмельницька область,2,117.05
2022-06-16 00:00:00+00:00,Черкаська область,3,123.11666666666667
2022-06-16 00:00:00+00:00,Чернівецька область,1,74.71666666666667
2022-06-16 00:00:00+00:00,Чернігівська область,3,110.4
2022-06-17 00:00:00+00:00,Дніпропетровська область,1,23.75
2022-06-17 00:00:00+00:00,Донецька область,5,253.36666666666667
2022-06-17 00:00:00+00:00,Закарпатська область,1,56.13333333333333
2022-06-17 00:00:00+00:00,Запорізька область,1,26.9
2022-06-17 00:00:00+00:00,Миколаївська область,4,319.73333333333335
2022-06-17 00:00:00+00:00,Одеська область,1,11.916666666666666
2022-06-17 00:00:00+00:00,Харківська область,2,108.0
2022-06-18 00:00:00+00:00,Вінницька область,4,130.96666666666667
2022-06-18 00:00:00+00:00,Дніпропетровська область,5,271.51666666666665
2022-06-18 00:00:00+00:00,Донецька область,5,298.58333333333337
2022-06-18 00:00:00+00:00,Житомирська область,4,139.4
2022-06-18 00:00:00+00:00,Запорізька область,5,288.8666666666667
2022-06-18 00:00:00+00:00,Київ,4,141.06666666666666
2022-06-18 00:00:00+00:00,Київська область,4,145.36666666666667
2022-06-18 00:00:00+00:00,Кіровоградська область,5,200.03333333333333
2022-06-18 00:00:00+00:00,Миколаївська область,2,115.75
2022-06-18 00:00:00+00:00,Одеська область,4,102.33333333333334
2022-06-18 00:00:00+00:00,Полтавська область,4,225.18333333333334
2022-06-18 00:00:00+00:00,Сумська область,3,241.16666666666669
2022-06-18 00:00:00+00:00,Харківська область,8,497.3
2022-06-18 00:00:00+00:00,Черкаська область,5,202.03333333333333
2022-06-18 00:00:00+00:00,Чернігівська область,4,137.35
2022-06-19 00:00:00+00:00,Дніпропетровська область,5,135.45000000000002
2022-06-19 00:00:00+00:00,Донецька область,5,164.0
2022-06-19 00:00:00+00:00,Житомирська область,1,32.25
2022-06-19 00:00:00+00:00,Запорізька область,4,114.68333333333334
2022-06-19 00:00:00+00:00,Київ,1,32.516666666666666
2022-06-19 00:00:00+00:00,Київська область,1,31.116666666666667
2022-06-19 00:00:00+00:00,Кіровоградська область,3,127.36666666666666
2022-06-19 00:00:00+00:00,Миколаївська область,2,62.11666666666667
2022-06-19 00:00:00+00:00,Одеська область,2,52.516666666666666
2022-06-19 00:00:00+00:00,Полтавська область,2,78.98333333333333
2022-06-19 00:00:00+00:00,Сумська область,1,50.65
2022-06-19 00:00:00+00:00,Харківська область,5,197.95
2022-06-19 00:00:00+00:00,Черкаська область,2,99.7
2022-06-19 00:00:00+00:00,Чернігівська область,1,30.0
2022-06-20 00:00:00+00:00,Вінницька область,3,42.03333333333333
2022-06-20 00:00:00+00:00,Дніпропетровська область,1,44.05
2022-06-20 00:00:00+00:00,Донецька область,6,175.33333333333334
2022-06-20 00:00:00+00:00,Житомирська область,2,90.18333333333334
2022-06-20 00:00:00+00:00,Запорізька область,4,97.2
2022-06-20 00:00:00+00:00,Київ,2,59.03333333333333
2022-06-20 00:00:00+00:00,Київська область,2,106.01666666666667
2022-06-20 00:00:00+00:00,Кіровоградська область,2,51.733333333333334
2022-06-20 00:00:00+00:00,Миколаївська область,1,42.0
2022-06-20 00:00:00+00:00,Одеська область,3,121.1
2022-06-20 00:00:00+00:00,Полтавська область,3,87.66666666666666
2022-06-20 00:00:00+00:00,Сумська область,3,92.51666666666667
2022-06-20 00:00:00+00:00,Харківська область,4,248.2
2022-06-20 00:00:00+00:00,Черкаська область,2,51.8
2022-06-20 00:00:00+00:00,Чернігівська область,2,51.41666666666667
2022-06-21 00:00:00+00:00,Дніпропетровська область,2,46.599999999999994
2022-06-21 00:00:00+00:00,Донецька область,5,142.41666666666666
2022-06-21 00:00:00+00:00,Запорізька область,3,122.23333333333333
2022-06-21 00:00:00+00:00,Київ,1,1.7833333333333334
2022-06-21 00:00:00+00:00,Київська область,1,0.4666666666666667
2022-06-21 00:00:00+00:00,Кіровоградська область,1,21.583333333333332
2022-06-21 00:00:00+00:00,Миколаївська область,3,63.9
2022-06-21 00:00:00+00:00,Одеська область,3,63.53333333333333
2022-06-21 00:00:00+00:00,Полтавська область,2,54.71666666666667
2022-06-21 00:00:00+00:00,Сумська область,2,35.45
2022-06-21 00:00:00+00:00,Харківська область,5,443.68333333333334
2022-06-21 00:00:00+00:00,Черкаська область,2,24.0
2022-06-22 00:00:00+00:00,Дніпропетровська область,3,63.25
2022-06-22 00:00:00+00:00,Донецька область,1,16.35
2022-06-22 00:00:00+00:00,Житомирська область,1,17.466666666666665
2022-06-22 00:00:00+00:00,Запорізька область,3,80.21666666666667
2022-06-22 00:00:00+00:00,Київ,2,32.78333333333333
2022-06-22 00:00:00+00:00,Київська область,2,37.849999999999994
2022-06-22 00:00:00+00:00,Кіровоградська область,3,72.35
2022-06-22 00:00:00+00:00,Миколаївська область,4,137.51666666666668
2022-06-22 00:00:00+00:00,Одеська область,6,148.73333333333332
2022-06-22 00:00:00+00:00,Полтавська область,2,56.25
2022-06-22 00:00:00+00:00,Сумська область,1,24.2
2022-06-22 00:00:00+00:00,Харківська область,4,582.5
2022-06-22 00:00:00+00:00,Черкаська область,2,52.08333333333333
2022-06-22 00:00:00+00:00,Чернігівська область,1,22.716666666666665
2022-06-23 00:00:00+00:00,Івано-Франківська область,3,51.81666666666666
2022-06-23 00:00:00+00:00,Волинська область,4,72.3
2022-06-23 00:00:00+00:00,Вінницька область,2,55.0
2022-06-23 00:00:00+00:00,Дніпропетровська область,7,249.01666666666665
2022-06-23 00:00:00+00:00,Донецька область,8,318.3
2022-06-23 00:00:00+00:00,Житомирська область,3,80.31666666666666
2022-06-23 00:00:00+00:00,Закарпатська область,3,56.63333333333333
2022-06-23 00:00:00+00:00,Запорізька область,6,301.3666666666667
2022-06-23 00:00:00+00:00,Київ,3,96.9
2022-06-23 00:00:00+00:00,Київська область,3,96.35
2022-06-23 00:00:00+00:00,Кіровоградська область,5,120.06666666666666
2022-06-23 00:00:00+00:00,Львівська область,3,67.25
2022-06-23 00:00:00+00:00,Миколаївська область,4,119.53333333333333
2022-06-23 00:00:00+00:00,Одеська область,3,67.86666666666667
2022-06-23 00:00:00+00:00,Полтавська область,6,204.21666666666667
2022-06-23 00:00:00+00:00,Рівненська область,3,77.43333333333334
2022-06-23 00:00:00+00:00,Сумська область,5,164.71666666666667
2022-06-23 00:00:00+00:00,Тернопільська область,3,79.11666666666667
2022-06-23 00:00:00+00:00,Харківська область,7,486.59999999999997
2022-06-23 00:00:00+00:00,Хмельницька область,3,53.099999999999994
2022-06-23 00:00:00+00:00,Черкаська область,5,119.71666666666667
2022-06-23 00:00:00+00:00,Чернівецька область,3,59.55
2022-06-23 00:00:00+00:00,Чернігівська область,3,94.96666666666667
2022-06-24 00:00:00+00:00,Івано-Франківська область,1,52.3
2022-06-24 00:00:00+00:00,Волинська область,1,41.43333333333333
2022-06-24 00:00:00+00:00,Вінницька область,2,96.91666666666666
2022-06-24 00:00:00+00:00,Дніпропетровська область,3,211.31666666666666
2022-06-24 00:00:00+00:00,Донецька область,5,308.7166666666667
2022-06-24 00:00:00+00:00,Житомирська область,1,74.65
2022-06-24 00:00:00+00:00,Закарпатська область,1,51.166666666666664
2022-06-24 00:00:00+00:00,Запорізька область,3,225.8
2022-06-24 00:00:00+00:00,Київ,1,75.46666666666667
2022-06-24 00:00:00+00:00,Київська область,1,75.05
2022-06-24 00:00:00+00:00,Кіровоградська область,1,166.81666666666666
2022-06-24 00:00:00+00:00,Львівська область,1,43.2
2022-06-24 00:00:00+00:00,Миколаївська область,4,290.0333333333333
2022-06-24 00:00:00+00:00,Одеська область,2,204.43333333333334
2022-06-24 00:00:00+00:00,Полтавська область,2,202.46666666666664
2022-06-24 00:00:00+00:00,Рівненська область,1,40.65
2022-06-24 00:00:00+00:00,Сумська область,3,148.3
2022-06-24 00:00:00+00:00,Тернопільська область,1,41.46666666666667
2022-06-24 00:00:00+00:00,Харківська область,5,400.18333333333334
2022-06-24 00:00:00+00:00,Хмельницька область,1,51.266666666666666
2022-06-24 00:00:00+00:00,Черкаська область,2,190.35
2022-06-24 00:00:00+00:00,Чернівецька область,1,51.5
2022-06-24 00:00:00+00:00,Чернігівська область,1,74.75
2022-06-25 00:00:00+00:00,Івано-Франківська область,2,161.6
2022-06-25 00:00:00+00:00,Волинська область,3,232.76666666666668
2022-06-25 00:00:00+00:00,Вінницька область,3,273.85
2022-06-25 00:00:00+00:00,Дніпропетровська область,6,248.63333333333333
2022-06-25 00:00:00+00:00,Донецька область,5,291.81666666666666
2022-06-25 00:00:00+00:00,Житомирська область,3,301.9666666666667
2022-06-25 00:00:00+00:00,Закарпатська область,2,160.81666666666666
2022-06-25 00:00:00+00:00,Запорізька область,6,257.31666666666666
2022-06-25 00:00:00+00:00,Київ,3,299.7
2022-06-25 00:00:00+00:00,Київська область,3,295.6166666666667
2022-06-25 00:00:00+00:00,Кіровоградська область,5,299.3666666666667
2022-06-25 00:00:00+00:00,Львівська область,2,157.81666666666666
2022-06-25 00:00:00+00:00,Миколаївська область,6,317.25
2022-06-25 00:00:00+00:00,Одеська область,4,181.88333333333333
2022-06-25 00:00:00+00:00,Полтавська область,6,260.5
2022-06-25 00:00:00+00:00,Рівненська область,3,247.33333333333331
2022-06-25 00:00:00+00:00,Сумська область,4,253.63333333333333
2022-06-25 00:00:00+00:00,Тернопільська область,3,243.21666666666667
2022-06-25 00:00:00+00:00,Харківська область,8,463.9666666666667
2022-06-25 00:00:00+00:00,Хмельницька область,3,242.88333333333333
2022-06-25 00:00:00+00:00,Черкаська область,6,400.75
2022-06-25 00:00:00+00:00,Чернівецька область,2,158.43333333333334
2022-06-25 00:00:00+00:00,Чернігівська область,2,198.03333333333333
2022-06-26 00:00:00+00:00,Івано-Франківська область,3,228.4
2022-06-26 00:00:00+00:00,Волинська область,3,228.68333333333334
2022-06-26 00:00:00+00:00,Вінницька область,4,307.7666666666667
2022-06-26 00:00:00+00:00,Дніпропетровська область,4,372.35
2022-06-26 00:00:00+00:00,Донецька область,7,467.75
2022-06-26 00:00:00+00:00,Житомирська область,4,315.56666666666666
2022-06-26 00:00:00+00:00,Закарпатська область,3,231.6
2022-06-26 00:00:00+00:00,Запорізька область,5,402.9666666666667
2022-06-26 00:00:00+00:00,Київ,5,342.68333333333334
2022-06-26 00:00:00+00:00,Київська область,5,337.8666666666667
2022-06-26 00:00:00+00:00,Кіровоградська область,4,363.3
2022-06-26 00:00:00+00:00,Львівська область,3,225.25
2022-06-26 00:00:00+00:00,Миколаївська область,4,245.03333333333333
2022-06-26 00:00:00+00:00,Одеська область,5,261.06666666666666
2022-06-26 00:00:00+00:00,Полтавська область,4,375.7166666666667
2022-06-26 00:00:00+00:00,Рівненська область,3,223.23333333333332
2022-06-26 00:00:00+00:00,Сумська область,4,379.91666666666663
2022-06-26 00:00:00+00:00,Тернопільська область,3,229.21666666666667
2022-06-26 00:00:00+00:00,Харківська область,7,573.6
2022-06-26 00:00:00+00:00,Хмельницька область,3,227.76666666666665
2022-06-26 00:00:00+00:00,Черкаська область,4,365.01666666666665
2022-06-26 00:00:00+00:00,Чернівецька область,3,227.0
2022-06-26 00:00:00+00:00,Чернігівська область,5,333.7833333333333
2022-06-27 00:00:00+00:00,Івано-Франківська область,1,25.583333333333332
2022-06-27 00:00:00+00:00,Волинська область,1,27.166666666666668
2022-06-27 00:00:00+00:00,Вінницька область,2,49.8
2022-06-27 00:00:00+00:00,Дніпропетровська область,4,90.53333333333333
2022-06-27 00:00:00+00:00,Донецька область,5,185.36666666666667
2022-06-27 00:00:00+00:00,Житомирська область,2,67.03333333333333
2022-06-27 00:00:00+00:00,Закарпатська область,1,32.583333333333336
2022-06-27 00:00:00+00:00,Запорізька область,4,144.58333333333334
2022-06-27 00:00:00+00:00,Київ,2,67.73333333333333
2022-06-27 00:00:00+00:00,Київська область,2,65.7
2022-06-27 00:00:00+00:00,Кіровоградська область,3,74.41666666666666
2022-06-27 00:00:00+00:00,Львівська область,1,25.566666666666666
2022-06-27 00:00:00+00:00,Миколаївська область,5,290.83333333333337
2022-06-27 00:00:00+00:00,Одеська область,4,86.25
2022-06-27 00:00:00+00:00,Полтавська область,4,93.36666666666667
2022-06-27 00:00:00+00:00,Рівненська область,1,26.783333333333335
2022-06-27 00:00:00+00:00,Сумська область,5,147.53333333333333
2022-06-27 00:00:00+00:00,Тернопільська область,1,28.3
2022-06-27 00:00:00+00:00,Харківська область,6,255.5
2022-06-27 00:00:00+00:00,Хмельницька область,1,25.883333333333333
2022-06-27 00:00:00+00:00,Черкаська область,3,73.96666666666667
2022-06-27 00:00:00+00:00,Чернівецька область,1,25.033333333333335
2022-06-27 00:00:00+00:00,Чернігівська область,2,68.83333333333334
2022-06-28 00:00:00+00:00,Волинська область,2,45.65
2022-06-28 00:00:00+00:00,Вінницька область,2,64.46666666666667
2022-06-28 00:00:00+00:00,Дніпропетровська область,3,176.93333333333334
2022-06-28 00:00:00+00:00,Донецька область,4,212.86666666666667
2022-06-28 00:00:00+00:00,Житомирська область,3,151.28333333333333
2022-06-28 00:00:00+00:00,Запорізька область,5,220.91666666666669
2022-06-28 00:00:00+00:00,Київ,3,175.76666666666665
2022-06-28 00:00:00+00:00,Київська область,3,175.45
2022-06-28 00:00:00+00:00,Кіровоградська область,3,165.11666666666667
2022-06-28 00:00:00+00:00,Миколаївська область,6,327.8666666666667
2022-06-28 00:00:00+00:00,Одеська область,6,268.98333333333335
2022-06-28 00:00:00+00:00,Полтавська область,2,145.0
2022-06-28 00:00:00+00:00,Рівненська область,2,47.18333333333333
2022-06-28 00:00:00+00:00,Сумська область,3,178.41666666666666
2022-06-28 00:00:00+00:00,Харківська область,6,316.4
2022-06-28 00:00:00+00:00,Черкаська область,3,164.83333333333334
2022-06-28 00:00:00+00:00,Чернігівська область,3,151.75
2022-06-29 00:00:00+00:00,Дніпропетровська область,2,25.366666666666667
2022-06-29 00:00:00+00:00,Донецька область,3,86.01666666666667
2022-06-29 00:00:00+00:00,Запорізька область,2,39.03333333333333
2022-06-29 00:00:00+00:00,Кіровоградська область,2,44.03333333333333
2022-06-29 00:00:00+00:00,Миколаївська область,2,261.5333333333333
2022-06-29 00:00:00+00:00,Одеська область,7,199.08333333333334
2022-06-29 00:00:00+00:00,Полтавська область,1,11.483333333333333
2022-06-29 00:00:00+00:00,Харківська область,7,333.98333333333335
2022-06-29 00:00:00+00:00,Черкаська область,1,27.666666666666668
2022-06-30 00:00:00+00:00,Вінницька область,1,31.433333333333334
2022-06-30 00:00:00+00:00,Дніпропетровська область,3,111.06666666666666
2022-06-30 00:00:00+00:00,Донецька область,4,108.18333333333334
2022-06-30 00:00:00+00:00,Запорізька область,2,80.2
2022-06-30 00:00:00+00:00,Кіровоградська область,2,56.21666666666667
2022-06-30 00:00:00+00:00,Миколаївська область,3,166.25
2022-06-30 00:00:00+00:00,Одеська область,4,129.68333333333334
2022-06-30 00:00:00+00:00,Харківська область,4,144.28333333333333
2022-06-30 00:00:00+00:00,Черкаська область,1,26.883333333333333
2022-07-01 00:00:00+00:00,Дніпропетровська область,1,39.483333333333334
2022-07-01 00:00:00+00:00,Донецька область,2,56.400000000000006
2022-07-01 00:00:00+00:00,Запорізька область,2,85.81666666666666
2022-07-01 00:00:00+00:00,Миколаївська область,3,155.46666666666667
2022-07-01 00:00:00+00:00,Одеська область,2,88.55
2022-07-01 00:00:00+00:00,Полтавська область,2,79.45
2022-07-01 00:00:00+00:00,Сумська область,1,51.96666666666667
2022-07-01 00:00:00+00:00,Харківська область,3,166.4
2022-07-02 00:00:00+00:00,Дніпропетровська область,2,43.75
2022-07-02 00:00:00+00:00,Донецька область,4,127.26666666666667
2022-07-02 00:00:00+00:00,Запорізька область,2,46.63333333333334
2022-07-02 00:00:00+00:00,Миколаївська область,1,53.46666666666667
2022-07-02 00:00:00+00:00,Одеська область,2,62.56666666666667
2022-07-02 00:00:00+00:00,Полтавська область,1,24.516666666666666
2022-07-02 00:00:00+00:00,Сумська область,1,44.3
2022-07-02 00:00:00+00:00,Харківська область,4,94.23333333333333
2022-07-03 00:00:00+00:00,Волинська область,1,30.0
2022-07-03 00:00:00+00:00,Вінницька область,1,49.15
2022-07-03 00:00:00+00:00,Дніпропетровська область,5,241.95
2022-07-03 00:00:00+00:00,Донецька область,4,197.61666666666667
2022-07-03 00:00:00+00:00,Житомирська область,1,49.55
2022-07-03 00:00:00+00:00,Запорізька область,5,239.0
2022-07-03 00:00:00+00:00,Кіровоградська область,5,166.81666666666666
2022-07-03 00:00:00+00:00,Миколаївська область,4,275.7166666666667
2022-07-03 00:00:00+00:00,Одеська область,2,119.23333333333333
2022-07-03 00:00:00+00:00,Полтавська область,2,135.46666666666667
2022-07-03 00:00:00+00:00,Сумська область,1,109.46666666666667
2022-07-03 00:00:00+00:00,Харківська область,5,666.6333333333333
2022-07-03 00:00:00+00:00,Черкаська область,2,120.36666666666667
2022-07-04 00:00:00+00:00,Вінницька область,1,108.66666666666667
